temperature,humidity,soil_moisture,light_intensity,soil_ph,crop_yield
21.63483741787713,20.0,34.17538134770987,971.1111318041424,5.876930365743652,2118.7912049075894
22.258283867785845,90.0,34.564043024703665,1129.8961788647841,7.580858313930511,1894.5551079260529
18.58178184622705,57.90615557767239,58.50521741297723,1014.1221119958373,7.208952950867836,2754.2371317894235
23.709714306671927,76.62274225106275,30.727057285592068,654.079506038518,6.449888338138212,2575.734888875138
28.232406854516306,44.401411093117034,64.71207543907155,872.2834634546206,6.694498766810314,2716.7895574140994
40.08948720968424,69.19160857593855,34.19255118422558,541.3716912482705,6.264605995490834,1401.196562451145
26.39662250265471,44.198766552395156,52.6607031073006,914.4780622351351,7.5852667086623855,2537.5468482288834
27.060403125782116,50.64346558956292,41.05657829101219,890.1206825725078,6.339717937764669,2677.8934023246743
24.404432673870662,88.71047030800179,52.23824917298812,426.0367320935672,6.685473673707879,2030.7777490150174
10.0,57.1397639885498,38.47063197462969,567.6432312175273,7.416824115313652,1739.2244402012807
24.787888996406267,63.26149309769584,43.04648512713247,743.3722206512466,5.878102812123275,3591.6823940051827
25.481841679528213,73.05101596033131,45.49103010474865,739.8280505718348,7.747031347597515,2464.0563649354403
44.70593689988229,67.43522831958907,32.973750530622326,558.1046129162389,5.275630872205299,701.5195237549711
23.46111228175102,62.256283577153646,53.889892145041514,877.7957458704368,7.803713704890239,2483.988262317546
27.4123787386689,65.47441503699338,38.84143720234098,850.2947217881024,6.20185953283842,3110.105107324147
24.722305842358054,90.0,42.25680101591978,761.1461736042961,6.305841001739775,2801.607347076606
15.650575699043744,59.13571804449622,33.06780750469785,648.8416999683275,4.9879918630536455,1482.0963160023623
34.142582516120164,63.016485700724516,14.251996094456274,1009.7414252833128,6.136164226097845,1421.7847908335286
31.015464261494195,75.75981594011418,42.70766684879797,1131.081422617659,5.668154775178492,2427.6917800863203
31.328255576344375,76.58288899436975,73.95138505935499,703.2877032306926,6.013882923701222,1808.601272884801
17.72490036164209,77.8054545834057,54.41525145477628,677.5666165690359,6.3901512273688965,2464.6598993721595
36.22235448748879,69.58095333043777,44.76887544318726,898.2415330823992,7.266233291578325,2078.376735155007
13.785191497661753,42.854926309042746,41.84531004950079,728.3941240506027,6.666082681120501,2285.1335041703314
29.694856750402163,84.50147298451644,45.269590713744556,772.1205598673532,6.7461413227208915,2741.72344831835
42.523645006479825,42.804819104719684,51.56542938210252,947.9306303449343,5.62358448892355,1144.6650545012044
17.075709398954494,64.5395319785855,30.83024621629386,418.12878249854145,5.795396728317816,1788.3274122890864
20.469618163177824,48.68586224970963,58.371860336026465,1063.660464970534,7.93898001468105,2330.9220274752956
25.79721092070113,59.03792480110511,53.58457578529493,814.5361048658683,5.911839172189403,2941.0700914892773
20.972194767070405,64.9314361545522,53.61822870849521,717.701371087564,7.824966601645837,2529.52594231283
12.594692551470938,64.8203582317541,50.26170886571673,782.1531691557102,6.305551040895307,2435.265250865441
25.54850379844822,66.32881131352927,45.23539989232788,792.4858710041037,6.501830348914803,3253.151852892521
16.50157029019116,84.20566903587971,53.07433483160184,453.7597393110149,7.356292128183944,1898.374694739966
28.788739445081454,66.8030145227097,52.10176960489654,1098.987645490647,7.517513937550925,2672.3320392591063
17.644606126129574,56.33765047064027,40.75151146870771,808.2651264541237,6.41134995177673,2346.888430114173
37.39947524014032,74.46130752432536,38.11677872523719,888.600426089475,6.189405557182769,1980.2334681749983
18.733973661310102,77.8420573338696,46.22227554314384,990.3099541148085,6.4552636411822295,2787.2674606265446
22.423507870354594,41.58588277294511,63.58824181794225,595.76750848794,6.770366022585694,2828.421451329175
31.50813773895736,68.96100104774787,30.13071509215319,894.6943798070457,7.213042949495804,2202.148016195151
15.153085468528358,70.51759113466348,27.38969681097072,746.4717818202413,6.503383887195321,2006.881449522509
26.819679476833034,55.53654744960012,46.9771300948382,969.3541550432988,6.995109038418523,2827.7697974149205
35.45714203425943,80.6356021996743,45.61065242227222,374.5545159297009,7.810687785816753,1433.0171614344617
12.14013412351018,57.7491661945121,47.0800999724449,780.1811399517462,6.805047689811827,2529.640889777646
26.477070868258433,61.88364680207313,47.927438374902,679.4358688432077,6.749322284803823,2877.7619678125193
27.07906235398739,57.40392263574196,42.32157294438234,886.4525901268311,5.284871339927946,2483.7676997450776
31.254582974218483,60.23368571372201,62.87836126322499,894.0088374736404,4.5,1380.0448366515318
15.104394312975344,43.55587369657197,25.789152258281813,658.4748210355948,6.8107005833841345,1971.4387095481247
14.43634709532579,38.39923676108559,35.05803570263705,657.5652271647913,6.424140614975302,2082.293766797218
29.175532524935182,83.91757594837458,43.76094287821143,777.8669262885342,6.088173860068206,2775.2830698170997
27.37587738586549,47.29557977522508,25.281734266149993,620.6715545369584,6.694824163349075,2473.0794136800287
27.003942802767014,45.129114758155396,42.88974714681515,968.3967390904254,6.451677016642473,3539.241699717516
27.771585675975807,27.699148295944276,64.93764198873622,726.1585599105108,7.402224200507119,1919.782526855061
19.559802227372074,50.41557378465747,45.25063785955154,218.6023561356717,6.568888694607183,1926.1793380966324
26.85802957728803,40.153653098887524,47.7684108686242,725.0355886756388,5.902461371943866,2520.0966050748934
27.34457978638945,84.63022740204553,29.878022817929036,592.2912358312055,7.292132991167431,1908.4203133178253
19.285188655789057,75.1472563401395,37.60366310352627,473.7448369078109,6.326295140043038,2357.5522792641427
39.926196089158054,49.67774482233414,40.49764343611275,552.5146723554856,6.921229346937846,1742.124763542297
28.7906633672943,90.0,41.18741883892519,821.881694366594,6.11807143504576,3100.3616532144224
15.469572022378811,74.72648230487391,60.37972554004523,1065.7281656496461,5.980138491602051,2304.29815946069
30.252428869070638,55.12752924737066,51.692292728701496,862.636894772996,6.567334584148557,2634.0783937284964
17.202546638181428,22.508914276896405,31.662504516755618,678.699322356852,6.510262914834948,1972.8178711522642
31.296676829939617,90.0,47.95805734118406,891.1808390341405,6.883861628293467,1803.4307369193225
34.26876463205923,39.15641299854606,50.978660981961426,708.1819379562016,6.285083397352206,2251.047304880205
18.434541453186316,35.31901879564663,58.6817884622552,661.079926167371,5.030912172983682,1706.4735024938966
32.70700903395458,75.3385564801446,63.96648823882048,569.1274663534032,6.153780893129289,2491.5534958434905
28.302247415491987,90.0,32.818869698065576,449.6342386496562,7.135054773715052,1981.778672705482
31.57648127995592,80.76409227765777,35.269709865475946,722.015258688111,6.2620991366055145,2241.112570638398
40.17434386123158,68.4586368007854,29.909065693024605,831.6106979840264,6.302893277988361,1531.2561195057228
23.036895071977035,68.92131512497929,42.19176169071622,780.675265997022,7.28910120472475,2609.992215287605
18.970110685140085,72.80123338170462,50.59630049335601,716.8066144105283,5.930421418192862,2436.9930004605335
17.883884562995814,71.38392884680148,56.848014199069226,610.8507878606438,5.26575742540568,2150.109222077116
18.473517720276494,64.21787135954064,44.08858771628973,921.6492383369937,6.371495104379605,2498.037882190706
24.383186324687166,61.56301655927814,41.161829720941874,536.573616010683,6.11266083900101,2693.2222633628817
27.72921579853315,59.06110308150716,46.82109590698489,955.2055827686951,5.727002944197396,2444.569764270828
27.21352639464015,48.690531166999854,34.97828518043973,599.5565962146551,6.359697235281048,2933.864282166834
31.61746599228819,55.78987384699839,70.07446466033728,649.512952529393,6.893204517797427,2810.9641759860156
25.104015135023257,34.605647787069216,25.708067674583297,506.6429618768646,6.492569150745747,1703.9198142695654
36.62827261725853,58.52490559807875,47.216886946748694,699.7195706228727,6.74558485814899,1796.0894810932723
22.882745334096352,45.17113339273624,69.28327463075567,995.0624916955958,7.950726158812339,1985.3546487941685
45.0,43.44616024176344,45.081598134719975,903.1256176887913,6.225696910753949,1138.868108230166
30.00533878212005,62.698412267302174,42.71953157998207,995.684422405607,6.722678907715736,3064.943129680016
18.142739548669738,80.880034295169,40.71065492627487,904.4285091867872,6.092629309920692,2411.9523819465694
16.432860015511103,73.7747490900347,42.835299818851105,579.2660342939262,5.822912224090421,2316.804456706979
28.85977932194548,36.442490945652345,61.474181696118364,733.8421551344885,6.032073877265784,2711.5981395117583
23.21229771739319,45.15557795144494,18.457657064045918,643.9601741765075,6.116993142782649,2326.4440923296766
30.712003952736737,74.11156781982324,63.40120441555591,1066.114980807808,6.7875806380377,2063.104190251915
28.78590099658836,45.26268909692536,27.912514170598257,560.6422707147377,8.379260629360607,1641.5912951702005
24.41736869874502,56.63050275004463,41.800172049187026,978.7395378778222,5.927165250979328,2975.173825186276
18.22565025545276,68.25078148536828,39.84906695641606,978.5907740217539,6.16669975550763,2574.708198807568
12.881222202513083,45.47483317704547,52.06263923724864,1165.9240403432175,6.4495015895110015,2446.245085217576
21.42788038346383,61.580632592189396,25.82250777739503,718.0626814741005,6.816639078967798,2311.5030224653524
31.85119035458778,39.989617576226934,50.546071992983315,942.4644319160325,6.710840649563828,2544.845933340151
26.71274995304163,50.9794853407318,69.29171547944223,1256.3303673077685,7.527276635158493,2125.550245849922
15.034089770304096,64.79672901213806,28.641911944886274,676.4716646132607,4.558886343571833,1070.5851559494592
26.385447406809455,36.105093997024966,47.27647401132475,492.99195049352807,4.5904561038434615,1028.6942251564117
28.082539037830696,66.60712106940599,37.05621386644069,423.9979932184473,6.103297462391881,2278.9672289858772
17.929140510390937,59.70543301609978,50.110646474316425,942.5424057722663,7.377840150034967,2868.760494559027
26.229800847564224,68.28734931625722,45.229773328989026,423.36995838828324,5.247481574715523,1782.2188752936954
25.465669747568,63.358712010969924,37.30215709146829,725.5361894124154,4.5,1326.731950454426
15.856237617355015,80.46210644960766,50.854467418452884,887.4626374077922,6.956943524975367,2569.9534720531465
27.862298882786266,61.87836753971861,66.65217731744092,837.0351073659829,6.694925778962172,2611.3212315805085
29.486276210945874,53.558916883121206,42.709154499272415,885.0889728368345,5.627833274560456,2483.068562007175
33.66440994540221,61.83446254548426,53.63709530577818,844.4579711601708,5.711568319423256,2338.207936836239
33.43041641627922,68.14947043554582,29.480724505546036,1055.7731626626787,5.72420502429226,2127.7605447289498
13.978645056343272,60.732901054885566,33.5227634781839,609.5367238522406,6.588428253979152,2797.1016971160493
17.497399680679017,60.608875368058236,50.66887533456453,664.6009723082938,5.998947779053594,2988.2399148299232
29.120282137669278,49.47012468289867,62.80939234243158,645.4681109458352,6.895251135180416,3193.2724151603325
29.11028760729767,50.05648623673578,49.26736018542792,966.038362372522,4.5,1424.1050701518218
29.120381490448384,38.96092092300459,41.24330363372215,980.0797176790127,5.814518507897761,2291.972348852833
45.0,86.24365114780409,44.99149686508025,890.2450638637016,5.599156831271159,872.5058487293005
29.567124085545338,41.34205146913072,29.995107192363392,1036.6987333779855,6.294927457302006,2423.8859042092176
34.08452512144479,49.60642203306139,52.2541839162644,564.3918265247239,6.069561793207889,2152.6338682007004
32.63201410794562,49.22389101646204,55.58799674788091,1133.4448223102274,7.138275023916613,2378.2308123944595
30.211130010446382,73.42386565416662,39.574916006003036,1104.6477243424515,5.012530582671954,1884.397805050807
22.477846042877236,55.57575482561958,39.359494226885985,947.1243994491493,6.536393181064602,3083.2334243257683
31.07175376394614,78.716131090106,48.19053875582458,1156.359781754212,6.946669138569364,2538.042826983479
18.817398283699426,49.897640636341976,39.75936316751285,468.67535846444525,7.985317949249564,2069.0168408222776
23.10545114607993,64.18491243335703,44.20640862449013,695.1103727474697,6.11458722312522,2847.897402218983
21.117091617367173,47.46979420110364,70.19666146999819,652.9393078636095,6.759566883482013,2361.7666535971252
25.65499311509058,90.0,42.03569159104804,944.2958647514687,5.056909765950108,1444.3159136717884
43.51726853338807,42.18602371455731,40.69991817574533,589.9718520795709,4.586435036549581,796.5274669819092
10.061878459266016,64.64731065340541,37.22949833237809,951.4990298674971,7.1758195006253604,1963.8124600573951
30.490081522996107,69.50665321398148,53.93030365799924,1074.1072287993427,6.495551765081544,2768.525415713545
12.098273030482787,66.20698646177247,42.82530992138276,939.0405800167998,7.442810151838739,1892.3808328196574
21.22454507368453,57.220685116834375,37.20752354014289,856.7502047323002,5.401277688824201,2986.5337542929483
33.71160477573893,58.05268950399861,60.85564838727615,602.4253318198502,6.915921711623002,2251.145759010122
25.5142401527637,60.657172079686646,62.03523605416365,630.6298067749271,7.995054272435082,2229.703576369519
16.378041776565553,57.79496997557267,37.79491721113554,1049.9237810593334,6.835764486685813,2640.8410146510905
19.277570325920255,74.45818675192365,22.601520583672606,955.8698007810665,6.721265204472839,2325.992489716458
30.436781991477407,90.0,57.09016427804306,792.1960961244912,6.50684486465948,2583.9559103504725
19.15706694626291,51.637623224882496,36.78444209087995,716.4180908468219,5.24329483429927,2469.8266967065733
26.7316687166558,39.45295530631383,54.48750718995322,394.8384253777246,7.584458348568279,2025.6994125699193
25.36457471923051,58.67576927473118,21.358754187457976,585.8295162631123,6.011313888155947,2028.8031614659492
19.787197219153462,90.0,55.711168059591714,1182.2838174279445,6.903586605106414,2111.645484423488
42.1515527146026,47.944881480454036,30.465936848630626,543.9088857995066,5.249572554742997,971.2884705916784
30.07135217854409,84.58675208166102,53.76916942879829,837.8959642442161,5.556432268393776,2616.7561840932462
10.0,85.1655122111466,45.171276814037206,1001.4887946390397,7.648069919377789,1332.8752161988623
26.491634518155422,51.69617637438008,33.55272696724026,549.0154663995415,6.222158168833726,2932.386796579478
19.705708281852896,68.53474618777913,40.115564244878634,836.9420949562167,7.662620380834036,2625.8596238310893
31.819466678369793,84.42594934692806,53.23582148348041,987.583107502131,6.437415472753186,2579.818278515386
18.659834092538397,54.313083885187694,46.27073343738281,802.49986438145,5.026481781633714,1920.1674761563686
24.082108468264806,56.946294598464576,52.01295576566981,1373.6806111333535,7.2136540797853765,2138.5100697613116
29.039898231843658,51.274786290770344,68.71728701418583,466.28014822436097,6.0280861457955135,2428.6413767281415
31.92604155336097,44.778649039607,26.229100659467385,1011.7457059767758,7.058951050813635,2299.0740950767104
15.39762874355379,50.26083682400989,64.40655089962348,765.4396525207071,6.520168694032066,2649.60976098759
22.323990113272412,41.64089599856615,46.252271250278554,954.384030967335,5.265505417645704,2104.058412980354
21.20043751071235,60.51125202388839,34.21459142012246,888.2614303398492,6.631435812296456,2616.113879309066
19.773366139410307,48.450401534120374,29.036236491132122,653.3687605780007,8.25697851372224,1604.66797665748
39.12363392224877,63.50678867686121,42.7305553106756,845.7992784918681,6.8943891668115675,2061.267968841803
28.239853687687646,36.66156530694559,56.05980134309351,428.41970972034255,6.45398579759563,2314.169548855122
14.912928365319639,64.96320348321686,43.46941055546959,920.6495001142788,7.360274721565518,2131.1611258646553
32.34289557643821,72.50293442413387,63.13385916296817,859.6316931981052,6.668534772162489,2390.1387626283004
41.977249576101066,30.093965361428168,27.585891719381294,927.7320337286205,6.667627384210236,1058.17713092743
33.25972208440918,65.61084854771359,44.85493262584735,1011.6236650174301,5.626699862272718,1925.859900022018
12.845040272367893,78.41503488709938,29.971278667042572,873.5239680419422,6.6870784206316785,1732.9717730625168
21.126127417069988,41.855384719631914,49.363582591499615,829.6178839596553,7.328354733133556,2323.2495496942333
35.13528919349298,85.08858580256555,55.6426486811676,623.7863326677416,5.8311502783199805,1822.7654206409923
19.338644275049752,66.28528514049067,39.95085847582736,657.5558472701898,7.639596656997558,2373.448463314896
28.550555425169826,49.424822163623865,13.74943372047439,1037.3469240354661,6.426635180683899,1648.5288658917975
31.197072427434694,59.16346383513441,47.387377761557936,1087.2670811411958,5.789784390769167,3039.9811084926223
17.584556227375337,68.37490368782584,50.24086262080211,752.3779127375892,7.298105661536196,2944.460995169836
24.5237971515056,61.14008087118617,49.85153705954037,809.2005494506549,6.270564611409385,2766.2941735440045
10.0,68.08133988669553,59.82938630186585,619.0771250012468,7.107611909988886,2110.7802280556652
16.804898869325683,46.1898961038095,32.14735584421142,1034.551369053489,6.26659309419317,2427.9563347622925
22.979454788854717,62.54041236054117,53.16259326540539,933.0833647383557,6.452139085176077,3357.325756432043
15.017734544281204,38.79428254642529,59.3100901497357,1188.2434872927497,6.894848163467433,1931.9721710286954
38.05929043145308,58.33160907976949,23.656948991921798,624.3353845640522,6.732717646072005,1794.2490189622793
13.558868976314939,46.44138537802815,48.83582191102773,724.3984201963566,4.9035745756386095,1407.2801571496475
21.47964410642413,48.9670508611535,38.94984202790794,846.2891845051145,5.603005007924486,2197.9290899012285
26.04592461828873,78.54139762815656,44.02172792278025,929.2979075451542,7.243527987832652,2799.130149062482
36.530186312528926,76.36965180891403,49.172117802460036,756.8664724904735,6.3942907288787625,2343.06056363529
13.513102790564485,69.13707181360766,39.15325723063737,625.4077819092599,6.0810149577828625,3009.272722354709
34.30531001723968,43.61530852991132,36.891503050060656,976.2815057847142,5.4131407877940205,1597.2408093075146
25.081864488156697,55.25387325457797,45.409829009856296,944.2270725091164,5.6362109429793215,2808.304685562439
17.147930791616393,78.19646549968775,31.95304873364637,616.7451798872551,4.882561088030442,1360.3983256684091
28.696827794106166,62.12575370459857,31.970098453377773,1071.0885602210992,6.418975425038774,2806.8532683655135
26.59247756458776,90.0,53.15247939547804,1034.0397418393209,6.021249935535162,2012.2414276614745
20.198264982729643,65.89976759091557,31.214471578096127,826.8592994495585,5.726729687211748,2111.231598627602
25.55841667992015,62.880736747350475,52.99575001091054,815.9195724752072,6.445501259865638,2767.237553050055
21.91749122510592,55.363253036962476,50.551095514247415,910.8115542231815,6.79117650468219,3023.689213700425
25.908138762009983,62.00311357173423,24.290319254512838,627.6593859487484,8.174558345767956,1726.2913898863314
30.29704539616837,57.712952454291845,36.869224171972135,806.0062958328165,5.290493264349429,2310.0302749693633
37.68813452916282,70.62163015032885,59.32931283656847,369.52329107816394,7.427504834640418,1602.0469040024207
15.097476009385208,74.35053475191876,33.22601362632382,975.2911291005871,7.278481248812057,2242.280574846587
42.06426699725013,48.21015809238076,39.427148852287345,487.7013555116281,5.876725808498639,1495.2343994405246
10.0,40.03150569663333,50.54473071902276,1100.6839656857999,6.662588763668825,1911.5561860309992
23.785719239715334,32.456919403450556,54.400686111391146,733.9759812067099,6.1338934005299075,2265.1325335419797
29.706537651876612,67.61986990368815,41.98153336746605,757.6666036137647,6.648550864334991,3409.0129540615017
